번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
630,전남,함평군,1,0,0,0,0,31028
631,서울,중구,6,0,0,0,0,31022
632,경남,사천시,1,0,0,0,0,31003
633,울산,남구,2,0,0,0,0,30900
634,부산,기장군,1,0,0,0,0,30812
635,강원,춘천시,2,0,0,0,0,30789
636,경북,상주시,1,0,0,0,0,30785
637,강원,강릉시,1,0,0,0,0,30669
638,서울,중구,1,0,0,0,0,30635
639,경남,창녕군,1,0,0,0,0,30591
640,경북,안동시,2,0,0,0,0,30483
641,경기,수원시,1,0,0,0,0,30350
642,전남,여수시,2,0,0,0,0,30266
643,부산,동구,2,0,0,0,0,30105
644,경기,김포시,4,0,0,0,0,30089
645,전남,나주시,1,0,0,0,0,29623
646,대구,달서구,1,0,0,0,0,29584
647,경남,함안군,1,0,0,0,0,29556
648,경기,의왕시,0,2,0,0,0,29469
649,제주,서귀포시,1,0,0,0,0,29420
650,강원,홍천군,1,0,0,0,0,29384
651,서울,노원구,2,0,0,0,0,29276
652,대구,북구,2,0,0,0,0,29269
653,강원,정선군,2,0,0,0,0,29211
654,광주,남구,2,0,0,0,0,29208
655,경남,창원시,1,0,0,0,0,29177
656,경기,용인시,2,0,0,0,0,29145
657,서울,중랑구,2,0,0,0,0,28798
658,강원,평창군,1,0,0,0,0,28693
659,광주,북구,2,0,0,0,0,28663
660,경북,포항시,1,0,0,0,0,28446
661,경남,양산시,1,0,0,0,0,28391
662,전북,진안군,1,0,0,0,0,28257
663,충남,부여군,2,0,0,0,0,28194
664,충북,증평군,1,0,0,0,0,28127
665,경기,파주시,2,0,0,0,0,28092
666,충남,천안시,0,2,0,0,0,28079
667,충북,충주시,1,0,0,0,0,27907
668,서울,동대문구,2,0,0,0,0,27719
669,경남,양산시,2,0,0,0,0,27709
670,충남,당진시,1,0,0,0,0,27611
671,대구,남구,1,0,0,0,0,27609
672,전남,목포시,1,0,0,0,0,27374
673,충북,옥천군,1,0,0,0,0,27354
674,서울,노원구,3,0,0,0,0,27334
675,경남,김해시,1,0,0,0,0,27311
676,전남,여수시,2,0,0,0,0,27263
677,경북,안동시,1,0,0,0,0,27230
678,경기,시흥시,1,0,0,0,0,27013
679,광주,광산구,1,0,0,0,0,26700
680,경북,칠곡군,2,0,0,0,0,26687
681,충북,옥천군,1,0,0,0,0,26436
682,경기,화성시,1,0,0,0,0,26421
683,충북,충주시,1,0,0,0,0,26295
684,부산,사상구,1,0,0,0,0,26193
685,부산,수영구,1,0,0,0,0,26179
686,제주,제주시,1,0,0,0,0,26051
687,충북,제천시,2,0,0,0,0,25838
688,전북,임실군,1,0,0,0,0,25728
689,전북,장수군,1,0,0,0,0,25701
690,경기,수원시,2,0,0,0,0,25649
691,광주,서구,1,0,0,0,0,25569
692,경남,하동군,1,0,0,0,0,25514
693,인천,남동구,1,0,0,0,0,25331
694,전북,정읍시,2,0,0,0,0,25300
695,전북,익산시,2,0,0,0,0,25219
696,강원,영월군,1,0,0,0,0,25021
697,제주,제주시,1,0,0,0,0,25003
698,충남,천안시,0,2,0,0,0,24909
699,전남,목포시,1,0,0,0,0,24808
700,전북,전주시,1,0,0,0,0,24788
701,경북,예천군,1,0,0,0,0,24721
702,부산,해운대구,0,0,0,0,0,24686
703,강원,동해시,1,0,0,0,0,24601
704,충북,괴산군,1,0,0,0,0,24555
705,제주,서귀포시,1,0,0,0,0,24510
706,경남,진주시,0,2,0,0,0,24449
707,경북,칠곡군,0,1,0,0,0,24330
708,충북,보은군,1,0,0,0,0,24314
709,제주,제주시,2,0,0,0,0,24303
710,경남,창녕군,1,0,0,0,0,24286
711,대전,유성구,2,0,0,0,0,24200
712,경북,청도군,1,0,0,0,0,24060
713,제주,제주시,2,0,0,0,0,24036
714,전남,순천시,1,0,0,0,0,23887
715,충북,옥천군,1,0,0,0,0,23811
716,강원,고성군,1,0,0,0,0,23801
717,경남,양산시,2,0,0,0,0,23684
718,경남,사천시,1,0,0,0,0,23658
719,경북,상주시,1,0,0,0,0,23510
720,충북,청주시,1,0,0,0,0,23255
721,제주,제주시,1,0,0,0,0,23036
722,충남,아산시,1,0,0,0,0,23015
723,전북,진안군,1,0,0,0,0,22866
724,인천,남동구,1,0,0,0,0,22787
725,서울,중구,3,0,0,0,0,22600
726,대전,서구,2,0,0,0,0,22473
727,강원,춘천시,2,0,0,0,0,22451
728,경기,용인시,1,0,0,0,0,22383
729,경북,성주군,2,0,0,0,0,22313
730,대구,수성구,2,0,0,0,0,22305
731,부산,기장군,1,0,0,0,0,22184
732,제주,제주시,2,0,0,0,0,21983
733,제주,제주시,3,0,0,0,0,21875
734,전남,여수시,2,0,0,0,0,21707
735,경남,함양군,1,0,0,0,0,21597
736,경기,김포시,1,0,0,0,0,21489
737,충남,서천군,2,0,0,0,0,21314
738,서울,강남구,1,0,0,0,0,21232
739,서울,중랑구,1,0,0,0,0,21225
740,경남,창원시,2,0,0,0,0,21043
741,경남,하동군,1,0,0,0,0,21032
742,대전,동구,0,2,0,0,0,20685
743,대구,달서구,2,0,0,0,0,20592
744,경기,포천시,1,0,0,0,0,20468
745,서울,관악구,1,0,0,0,0,20449
746,전남,무안군,2,0,0,0,0,20446
747,충남,아산시,1,0,0,0,0,20427
748,경기,고양시,1,0,0,0,0,20141
749,경북,경산시,1,0,0,0,0,20069
750,경북,안동시,2,0,0,0,0,19963
751,서울,동작구,1,0,0,0,0,19905
752,경기,광명시,1,0,0,0,0,19846
753,경기,성남시,2,0,0,0,0,19837
754,인천,강화군,1,0,0,0,0,19705
755,전북,남원시,1,0,0,0,0,19654
756,인천,강화군,1,0,0,0,0,19543
757,경북,구미시,1,0,0,0,0,19504
758,충남,태안군,1,0,0,0,0,19490
759,경남,창원시,2,0,0,0,0,19445
760,경기,광명시,1,0,0,0,0,19403
761,서울,용산구,3,0,0,0,0,19357
762,경북,칠곡군,0,1,0,0,0,19339
763,경기,김포시,1,0,0,0,0,19182
764,강원,횡성군,1,0,0,0,0,19156
765,경기,평택시,1,0,0,0,0,19104
766,경북,구미시,1,0,0,0,0,19092
767,경기,파주시,2,0,0,0,0,19089
768,경기,김포시,3,0,0,0,0,18893
769,충북,옥천군,1,0,0,0,0,18850
770,경기,의정부시,1,0,0,0,0,18807
771,충북,진천군,1,0,0,0,0,18727
772,전남,여수시,2,0,0,0,0,18677
773,경기,수원시,1,0,0,0,0,18439
774,전남,나주시,1,0,0,0,0,18408
775,충북,보은군,1,0,0,0,0,18362
776,제주,제주시,2,0,0,0,0,18183
777,강원,강릉시,1,0,0,0,0,18139
778,전남,목포시,1,0,0,0,0,18050
779,제주,서귀포시,2,0,0,0,0,17948
780,서울,서초구,1,0,0,0,0,17870
781,광주,북구,3,0,0,0,0,17820
782,경남,경산시,0,1,0,0,0,17797
783,충남,홍성군,2,0,0,0,0,17709
784,대전,동구,1,0,0,0,0,17646
785,전북,군산시,2,0,0,0,0,17614
786,전남,담양군,1,0,0,0,0,17564
787,전북,익산시,1,0,0,0,0,17517
788,전남,나주시,1,0,0,0,0,17509
789,충남,태안군,1,0,0,0,0,17481
790,강원,속초시,1,0,0,0,0,17368
791,강원,고성군,1,0,0,0,0,17246
792,인천,부평구,1,0,0,0,0,17211
793,경남,합천군,1,0,0,0,0,17198
794,경기,성남시,1,0,0,0,0,17079
795,경남,고성군,1,0,0,0,0,17029
796,부산,사하구,2,0,0,0,0,16997
797,경북,청송군,1,0,0,0,0,16933
798,경남,창원시,3,0,0,0,0,16871
799,충남,보령시,0,1,0,0,0,16677
800,충북,제천시,1,0,0,0,0,16561
801,울산,동구,1,0,0,0,0,16347
802,대전,중구,2,0,0,0,0,16294
803,충북,옥천군,1,0,0,0,0,16290
804,경기,화성시,1,0,0,0,0,16266
805,경북,안동시,1,0,0,0,0,16186
806,인천,서구,1,0,0,0,0,16184
807,대구,달서구,2,0,0,0,0,16104
808,제주,제주시,3,0,0,0,0,16037
809,충북,음성군,1,0,0,0,0,15979
810,경남,김해시,1,0,0,0,0,15955
811,경남,창원시,2,0,0,0,0,15822
812,충북,진천군,1,0,0,0,0,15764
813,경기,용인시,1,0,0,0,0,15750
814,부산,기장군,2,0,0,0,0,15550
815,전남,영암군,2,0,0,0,0,15545
816,대구,북구,1,1,0,0,0,15493
817,전남,목포시,2,0,0,0,0,15483
818,충남,천안시,0,4,0,0,0,15222
819,서울,강북구,2,0,0,0,0,15162
820,부산,사상구,1,0,0,0,0,15084
821,인천,연수구,1,0,0,0,0,15084
822,경북,의성군,1,0,0,0,0,15047
823,경북,안동시,1,0,0,0,0,14942
824,전남,순천시,3,0,0,0,0,14913
825,경남,창원시,0,1,0,0,0,14912
826,부산,사상구,1,0,0,0,0,14876
827,전북,전주시,1,0,0,0,0,14755
828,경남,산청군,1,0,0,0,0,14745
829,경남,함양군,1,0,0,0,0,14722
830,경남,창원시,1,0,0,0,0,14703
831,제주,제주시,2,2,0,0,0,14668
832,경남,김해시,1,0,0,0,0,14667
833,강원,춘천시,1,0,0,0,0,14633
834,충북,진천군,1,0,0,0,0,14578
835,인천,중구,1,1,0,0,0,14468
836,경기,화성시,1,0,0,0,0,14198
837,경기,광주시,1,0,0,0,0,14125
838,경기,양평군,1,0,0,0,0,14092
839,충북,청주시,1,0,0,0,0,13988
840,전남,장성군,1,0,0,0,0,13975
841,경북,문경시,1,0,0,0,0,13930
842,경기,화성시,1,0,0,0,0,13923
843,충북,청주시,2,0,0,0,0,13893
844,부산,남구,0,2,0,0,0,13784
845,전남,순천시,0,1,0,0,0,13739
846,충남,홍성군,2,0,0,0,0,13380
847,제주,서귀포시,2,0,0,0,0,13308
848,인천,중구,1,0,0,0,0,13290
849,전북,순창군,1,0,0,0,0,13282
850,경남,김해시,1,0,0,0,0,13242
851,경기,광주시,1,0,0,0,0,13231
852,제주,제주시,2,0,0,0,0,13179
853,서울,노원구,4,0,0,0,0,13159
854,충북,충주시,2,0,0,0,0,13088
855,경남,김해시,1,0,0,0,0,13059
856,전남,나주시,1,0,0,0,0,12931
857,경남,통영시,0,1,0,0,0,12893
858,경남,사천시,0,2,0,0,0,12877
859,경북,봉화군,1,0,0,0,0,12851
860,충남,논산시,2,0,0,0,0,12671
861,경기,의왕시,0,2,0,0,0,12628
862,경기,화성시,1,0,0,0,0,12606
863,부산,남구,6,0,0,0,0,12591
864,서울,양천구,1,0,0,0,0,12550
865,충남,홍성군,1,0,0,0,0,12540
866,전북,전주시,2,0,0,0,0,12513
867,충남,당진시,1,0,0,0,0,12504
868,강원,양구군,1,0,0,0,0,12499
869,전남,여수시,2,0,0,0,0,12498
870,강원,태백시,1,0,0,0,0,12426
871,서울,송파구,1,0,0,0,0,12396
872,부산,해운대구,1,0,0,0,0,12337
873,경기,화성시,1,0,0,0,0,12317
874,서울,서초구,1,0,0,0,0,12315
875,경기,오산시,2,0,0,0,0,12294
876,서울,강서구,1,0,0,0,0,12244
877,인천,강화군,0,1,0,0,0,12158
878,서울,서초구,2,0,0,0,0,12143
879,강원,영월군,1,0,0,0,0,12142
880,경기,김포시,2,0,0,0,0,12028
881,경남,통영시,0,1,0,0,0,11978
882,서울,광진구,3,0,0,0,0,11944
883,경남,하동군,1,0,0,0,0,11836
884,대구,서구,2,0,0,0,0,11805
885,경북,안동시,1,0,0,0,0,11775
886,경남,양산시,2,0,0,0,0,11740
887,울산,울주군,2,0,0,0,0,11658
888,강원,홍천군,1,0,0,0,0,11609
889,서울,영등포구,2,0,0,0,0,11563
890,경기,화성시,1,0,0,0,0,11516
891,울산,울주군,1,0,0,0,0,11333
892,전남,순천시,0,3,0,0,0,11215
893,경기,김포시,2,0,0,0,0,11202
894,경기,의왕시,0,2,0,0,0,11178
895,경기,화성시,1,0,0,0,0,11074
896,대구,북구,2,0,0,0,0,11056
897,대구,북구,2,0,0,0,0,11009
898,서울,강서구,1,0,0,0,0,10922
899,경남,거제시,1,0,0,0,0,10850
900,충남,서천군,1,0,0,0,0,10833
901,경북,예천군,2,0,0,0,0,10827
902,경기,가평군,1,1,0,0,0,10783
903,경기,화성시,2,0,0,0,0,10676
904,부산,해운대구,0,0,0,0,0,10663
905,부산,금정구,1,0,0,0,0,10582
906,광주,동구,1,0,0,0,0,10560
907,경북,청송군,0,1,0,0,0,10546
908,서울,서대문구,3,0,0,0,0,10466
909,경기,의정부시,1,2,0,0,0,10454
910,경북,경산시,0,2,0,0,0,10344
911,서울,금천구,2,0,0,0,0,10267
912,충남,천안시,0,2,0,0,0,10260
913,부산,동구,0,0,0,0,0,10121
914,경북,영양군,1,0,0,0,0,10071
915,경기,수원시,0,1,0,0,0,10035
916,인천,계양구,1,0,0,0,0,9947
917,경남,고성군,1,0,0,0,0,9934
918,경남,김해시,1,0,0,0,0,9785
919,경북,의성군,1,0,0,0,0,9735
920,충남,서천군,2,0,0,0,0,9675
921,경북,칠곡군,2,0,0,0,0,9587
922,부산,동구,1,0,0,0,0,9516
923,세종,세종시,1,0,0,0,0,9479
924,경남,세종시,1,0,0,0,0,9462
925,경남,세종시,1,0,0,0,0,9281
926,대구,세종시,1,1,0,0,0,9279
927,경기,세종시,2,0,0,0,0,9275
928,제주,세종시,2,0,0,0,0,9257
929,경남,세종시,0,1,0,0,0,9255
930,제주,세종시,5,0,0,0,0,9186
931,경남,세종시,1,0,0,0,0,9162
932,경기,세종시,2,0,0,0,0,9122
933,경북,세종시,1,0,0,0,0,9111
934,경북,세종시,2,0,0,0,0,9110
935,충남,세종시,1,0,0,0,0,9102
936,경북,세종시,1,0,0,0,0,9080
937,서울,세종시,1,0,0,0,0,8976
938,경북,세종시,1,0,0,0,0,8903
939,경기,세종시,1,0,0,0,0,8744
940,경남,세종시,1,0,0,0,0,8706
941,부산,세종시,1,0,0,0,0,8645
942,충북,세종시,1,0,0,0,0,8591
943,경북,세종시,1,0,0,0,0,8572
944,경북,세종시,1,0,0,0,0,8469
945,강원,세종시,1,0,0,0,0,8340
946,대전,세종시,0,2,0,0,0,8311
947,경남,세종시,1,0,0,0,0,8213
948,경북,세종시,1,0,0,0,0,8211
949,충북,세종시,1,0,0,0,0,8140
950,경북,세종시,1,0,0,0,0,8063
951,경기,세종시,2,0,0,0,0,8032
952,제주,세종시,2,0,0,0,0,8015
953,전남,세종시,1,0,0,0,0,7966
954,경남,세종시,0,1,0,0,0,7958
955,서울,세종시,1,0,0,0,0,7949
956,충북,세종시,1,0,0,0,0,7948
957,전남,세종시,1,0,0,0,0,7932
958,부산,세종시,0,0,0,0,0,7792
959,경남,세종시,2,0,0,0,0,7726
960,세종,세종시,2,0,0,0,0,7679
961,대구,세종시,1,0,0,0,0,7657
962,강원,세종시,0,1,0,0,0,7619
963,전북,세종시,2,0,0,0,0,7574
964,경북,세종시,1,0,0,0,0,7557
965,제주,세종시,2,2,0,0,0,7490
966,경기,세종시,1,0,0,0,0,7446
967,충북,세종시,1,0,0,0,0,7422
968,대전,세종시,1,0,0,0,0,7416
969,전남,세종시,1,0,0,0,0,7346
970,경남,세종시,1,0,0,0,0,7331
971,경기,세종시,2,0,0,0,0,7307
972,부산,세종시,0,1,0,0,0,7284
973,충남,세종시,0,2,0,0,0,7241
974,경북,세종시,2,0,0,0,0,7211
975,경기,세종시,0,1,0,0,0,7176
976,인천,세종시,0,1,0,0,0,7013
977,전남,세종시,1,0,0,0,0,6960
978,충남,세종시,0,2,0,0,0,6875
979,대전,세종시,1,0,0,0,0,6874
980,대전,세종시,2,0,0,0,0,6852
981,충남,세종시,0,2,0,0,0,6736
982,충남,세종시,2,0,0,0,0,6733
983,부산,세종시,0,0,0,0,0,6716
984,서울,세종시,0,3,0,0,0,6654
985,전북,세종시,1,0,0,0,0,6600
986,충남,세종시,1,0,0,0,0,6567
987,경기,세종시,1,0,0,0,0,6523
988,대전,세종시,0,2,0,0,0,6503
989,전남,세종시,1,0,0,0,0,6370
990,충남,세종시,1,0,0,0,0,6350
991,경기,세종시,1,0,0,0,0,6340
992,전남,세종시,1,0,0,0,0,6336
993,경남,세종시,0,1,0,0,0,6292
994,충남,세종시,0,2,0,0,0,6275
995,제주,세종시,1,0,0,0,0,6228
996,충북,세종시,0,1,0,0,0,6223
997,경북,세종시,2,0,0,0,0,6181
998,경남,세종시,0,1,0,0,0,6148
999,서울,세종시,1,0,0,0,0,6139
1000,대구,세종시,1,0,0,0,0,6083
1001,서울,세종시,1,0,0,0,0,6065
1002,울산,세종시,2,0,0,0,0,6055
1003,경북,세종시,1,0,0,0,0,6017
1004,경남,세종시,1,0,0,0,0,6000
1005,부산,세종시,1,0,0,0,0,5985
1006,경북,세종시,1,0,0,0,0,5930
1007,충남,세종시,2,0,0,0,0,5876
1008,전남,세종시,1,0,0,0,0,5809
1009,충남,세종시,1,0,0,0,0,5788
1010,전북,세종시,0,2,0,0,0,5708
1011,경기,세종시,1,0,0,0,0,5682
1012,경기,세종시,1,0,0,0,0,5649
1013,경남,세종시,2,0,0,0,0,5596
1014,경남,세종시,1,0,0,0,0,5539
1015,경남,세종시,0,2,0,0,0,5528
1016,전남,세종시,1,0,0,0,0,5475
1017,충북,세종시,2,0,0,0,0,5445
1018,경남,세종시,1,0,0,0,0,5435
1019,경남,세종시,0,1,0,0,0,5426
1020,충남,세종시,0,2,0,0,0,5420
1021,전북,세종시,1,0,0,0,0,5387
1022,제주,세종시,0,4,0,0,0,5386
1023,대전,세종시,1,0,0,0,0,5365
1024,경북,세종시,2,0,0,0,0,5360
1025,강원,세종시,1,0,0,0,0,5329
1026,경기,세종시,0,1,0,0,0,5301
1027,경남,세종시,1,0,0,0,0,5278
1028,부산,세종시,1,0,0,0,0,5276
1029,전북,세종시,2,0,0,0,0,5255
1030,경기,세종시,1,0,0,0,0,5226
1031,충북,세종시,1,0,0,0,0,5217
1032,경남,세종시,1,0,0,0,0,5181
1033,세종,세종시,2,0,0,0,0,5125
1034,경남,세종시,1,0,0,0,0,5107
1035,전남,세종시,1,0,0,0,0,5087
1036,경기,세종시,1,0,0,0,0,5085
1037,경북,세종시,1,0,0,0,0,5079
1038,대구,세종시,2,0,0,0,0,5064
1039,서울,세종시,1,0,0,0,0,5028
1040,대전,세종시,1,0,0,0,0,5025
1041,강원,세종시,0,1,0,0,0,5001
1042,경북,세종시,1,1,0,0,0,4991
1043,제주,세종시,1,1,0,0,0,4968
1044,충북,세종시,0,2,0,0,0,4935
1045,강원,세종시,1,0,0,0,0,4895
1046,강원,세종시,1,0,0,0,0,4888
1047,대구,세종시,1,0,0,0,0,4868
1048,경기,세종시,1,0,0,0,0,4850
1049,제주,세종시,1,0,0,0,0,4821
1050,강원,세종시,1,0,0,0,0,4801
1051,제주,세종시,4,0,0,0,0,4788
1052,제주,세종시,5,0,0,0,0,4774
1053,경기,세종시,1,0,0,0,0,4770
1054,경남,세종시,0,1,0,0,0,4684
1055,경기,세종시,0,1,0,0,0,4675
1056,경남,세종시,1,0,0,0,0,4659
1057,서울,세종시,1,0,0,0,0,4645
1058,강원,세종시,1,0,0,0,0,4636
1059,부산,세종시,0,0,0,0,0,4614
1060,경북,세종시,0,1,0,0,0,4588
1061,강원,세종시,1,0,0,0,0,4580
1062,서울,세종시,0,1,0,0,0,4508
1063,충북,세종시,1,0,0,0,0,4500
1064,경북,세종시,1,0,0,0,0,4498
1065,부산,세종시,0,0,0,0,0,4425
1066,경기,세종시,1,0,0,0,0,4403
1067,경기,세종시,1,0,0,0,0,4399
1068,경남,세종시,1,0,0,0,0,4371
1069,충북,세종시,1,0,0,0,0,4339
1070,경남,세종시,1,0,0,0,0,4327
1071,인천,세종시,0,3,0,0,0,4308
1072,울산,세종시,2,0,0,0,0,4281
1073,경기,세종시,2,0,0,0,0,4280
1074,경기,세종시,0,2,0,0,0,4263
1075,경남,세종시,1,0,0,0,0,4227
1076,경기,세종시,1,0,0,0,0,4224
1077,경남,세종시,1,0,0,0,0,4221
1078,대전,세종시,1,0,0,0,0,4205
1079,인천,세종시,0,1,0,0,0,4194
1080,전남,세종시,1,0,0,0,0,4165
1081,경남,세종시,1,0,0,0,0,4156
1082,충남,세종시,0,1,0,0,0,4128
1083,서울,세종시,1,0,0,0,0,4127
1084,경남,세종시,0,1,0,0,0,4097
1085,인천,세종시,1,0,0,0,0,4084
1086,경남,세종시,1,0,0,0,0,4072
1087,충남,세종시,0,2,0,0,0,4027
1088,울산,세종시,1,0,0,0,0,3990
1089,전북,세종시,1,0,0,0,0,3969
1090,경남,세종시,0,2,0,0,0,3965
1091,경남,세종시,2,0,0,0,0,3942
1092,충남,세종시,1,0,0,0,0,3932
1093,충남,세종시,1,0,0,0,0,3918
1094,경북,세종시,1,0,0,0,0,3875
1095,제주,세종시,1,2,0,0,0,3832
1096,전남,세종시,1,0,0,0,0,3804
1097,경기,세종시,2,0,0,0,0,3799
1098,경북,세종시,1,0,0,0,0,3798
1099,충남,세종시,0,2,0,0,0,3781
1100,인천,세종시,1,0,0,0,0,3764
1101,인천,세종시,2,0,0,0,0,3763
1102,서울,세종시,0,1,0,0,0,3709
1103,경기,세종시,1,0,0,0,0,3672
1104,대전,세종시,1,0,0,0,0,3666
1105,경남,세종시,1,0,0,0,0,3661
1106,인천,세종시,0,1,0,0,0,3645
1107,경북,세종시,1,0,0,0,0,3624
1108,인천,세종시,0,1,0,0,0,3618
1109,전북,세종시,1,0,0,0,0,3598
1110,경기,세종시,1,0,0,0,0,3597
1111,전남,세종시,1,0,0,0,0,3542
1112,인천,세종시,0,1,0,0,0,3536
1113,경남,세종시,0,1,0,0,0,3512
1114,경남,세종시,0,1,0,0,0,3508
1115,부산,세종시,1,0,0,0,0,3489
1116,제주,세종시,1,1,0,0,0,3486
1117,경남,세종시,0,1,0,0,0,3452
1118,강원,세종시,1,0,0,0,0,3449
1119,충남,세종시,0,2,0,0,0,3434
1120,경북,세종시,0,2,0,0,0,3414
1121,충남,세종시,1,0,0,0,0,3396
1122,강원,세종시,0,2,0,0,0,3380
1123,충남,세종시,0,1,0,0,0,3378
1124,경기,세종시,0,1,0,0,0,3360
1125,충남,세종시,2,0,0,0,0,3309
1126,경기,세종시,2,0,0,0,0,3305
1127,강원,세종시,1,0,0,0,0,3294
1128,경남,세종시,0,1,0,0,0,3293
1129,충남,세종시,1,0,0,0,0,3284
1130,경기,세종시,2,0,0,0,0,3269
1131,경남,세종시,0,3,0,0,0,3263
1132,경기,세종시,1,0,0,0,0,3262
1133,경남,세종시,0,1,0,0,0,3225
1134,서울,세종시,2,0,0,0,0,3213
1135,제주,세종시,2,0,0,0,0,3203
1136,제주,세종시,0,2,0,0,0,3173
1137,충남,세종시,1,0,0,0,0,3135
1138,전북,세종시,0,1,0,0,0,3114
1139,전북,세종시,1,0,0,0,0,3094
1140,경북,세종시,2,0,0,0,0,3082
1141,경기,세종시,0,1,0,0,0,3081
1142,서울,세종시,2,2,0,0,0,3071
1143,경북,세종시,1,0,0,0,0,3064
1144,대전,세종시,1,0,0,0,0,3051
1145,경기,세종시,1,0,0,0,0,3050
1146,전남,세종시,1,0,0,0,0,3043
1147,경기,세종시,1,0,0,0,0,3027
1148,경북,세종시,1,0,0,0,0,3022
1149,경북,세종시,0,1,0,0,0,2997
1150,광주,세종시,1,0,0,0,0,2988
1151,부산,세종시,1,0,0,0,0,2941
1152,경북,세종시,1,0,0,0,0,2940
1153,경북,세종시,0,1,0,0,0,2901
1154,경남,세종시,0,2,0,0,0,2863
1155,경기,세종시,1,0,0,0,0,2855
1156,전남,세종시,1,0,0,0,0,2836
1157,서울,세종시,1,0,0,0,0,2835
1158,인천,세종시,1,0,0,0,0,2801
1159,대전,세종시,2,0,0,0,0,2796
1160,경남,세종시,0,2,0,0,0,2793
1161,경남,세종시,1,0,0,0,0,2783
1162,경북,세종시,1,0,0,0,0,2783
1163,경남,세종시,0,1,0,0,0,2748
1164,경기,세종시,1,0,0,0,0,2741
1165,경기,세종시,0,1,0,0,0,2726
1166,경남,세종시,0,1,0,0,0,2726
1167,경기,세종시,1,0,0,0,0,2717
1168,경기,세종시,1,0,0,0,0,2708
1169,경북,세종시,1,0,0,0,0,2702
1170,경북,세종시,2,0,0,0,0,2667
1171,경북,세종시,2,0,0,0,0,2634
1172,충남,세종시,2,0,0,0,0,2632
1173,전남,세종시,0,2,0,0,0,2626
1174,강원,세종시,1,0,0,0,0,2619
1175,전북,세종시,1,0,0,0,0,2613
1176,충남,세종시,1,0,0,0,0,2579
1177,제주,세종시,2,0,0,0,0,2562
1178,경북,세종시,2,0,0,0,0,2551
1179,서울,세종시,2,0,0,0,0,2534
1180,인천,세종시,2,0,0,0,0,2531
1181,충북,세종시,1,0,0,0,0,2496
1182,경북,세종시,0,1,0,0,0,2495
1183,충북,세종시,2,0,0,0,0,2485
1184,부산,세종시,1,0,0,0,0,2474
1185,경기,세종시,1,0,0,0,0,2468
1186,서울,세종시,1,0,0,0,0,2462
1187,인천,세종시,1,0,0,0,0,2456
1188,경남,세종시,0,1,0,0,0,2445
1189,서울,세종시,1,0,0,0,0,2442
1190,경기,세종시,2,0,0,0,0,2421
1191,경북,세종시,1,0,0,0,0,2416
1192,경남,세종시,0,2,0,0,0,2395
1193,경남,세종시,1,0,0,0,0,2392
1194,경기,세종시,1,0,0,0,0,2380
1195,전북,세종시,0,1,0,0,0,2315
1196,경남,세종시,0,2,0,0,0,2291
1197,경기,세종시,0,1,0,0,0,2273
1198,경남,세종시,1,0,0,0,0,2272
1199,경북,세종시,1,1,0,0,0,2243
1200,울산,세종시,1,0,0,0,0,2206
1201,경기,세종시,1,0,0,0,0,2185
1202,서울,세종시,1,0,0,0,0,2180
1203,경남,세종시,1,0,0,0,0,2144
1204,제주,세종시,2,0,0,0,0,2144
1205,광주,세종시,2,0,0,0,0,2137
1206,경남,세종시,0,1,0,0,0,2124
1207,경남,세종시,0,1,0,0,0,2098
1208,경북,세종시,0,2,0,0,0,2096
1209,경북,세종시,1,0,0,0,0,2068
1210,충남,세종시,1,0,0,0,0,2048
1211,경남,세종시,1,0,0,0,0,2039
1212,충남,세종시,1,0,0,0,0,2033
1213,경북,세종시,2,0,0,0,0,2027
1214,경기,세종시,1,0,0,0,0,2004
1215,경남,세종시,0,1,0,0,0,1979
1216,경북,세종시,0,1,0,0,0,1974
1217,경북,세종시,0,2,0,0,0,1959
1218,경남,세종시,0,1,0,0,0,1957
1219,대구,세종시,0,1,0,0,0,1942
1220,충남,세종시,0,1,0,0,0,1937
1221,경기,세종시,1,0,0,0,0,1934
1222,대전,세종시,1,0,0,0,0,1914
1223,인천,세종시,0,1,0,0,0,1907
1224,충남,세종시,2,0,0,0,0,1900
1225,강원,세종시,1,0,0,0,0,1887
1226,경북,세종시,2,0,0,0,0,1876
1227,서울,세종시,2,0,0,0,0,1854
1228,충북,세종시,0,2,0,0,0,1853
1229,충북,세종시,0,2,0,0,0,1838
1230,경북,세종시,1,0,0,0,0,1798
1231,서울,세종시,1,0,0,0,0,1796
1232,전북,세종시,2,0,0,0,0,1786
1233,경남,세종시,1,0,0,0,0,1767
1234,충남,세종시,1,0,0,0,0,1758
1235,서울,세종시,1,0,0,0,0,1741
1236,전북,세종시,0,1,0,0,0,1737
1237,대구,세종시,0,2,0,0,0,1721
1238,인천,세종시,1,0,0,0,0,1720
1239,경남,세종시,0,2,0,0,0,1711
1240,인천,세종시,1,0,0,0,0,1710
1241,전남,세종시,1,0,0,0,0,1654
1242,충북,세종시,1,0,0,0,0,1641
1243,경기,세종시,1,0,0,0,0,1635
1244,경기,세종시,1,0,0,0,0,1634
1245,경기,세종시,0,2,0,0,0,1629
1246,경북,세종시,2,0,0,0,0,1620
1247,경기,세종시,1,0,0,0,0,1619
1248,충남,세종시,0,1,0,0,0,1609
1249,서울,세종시,2,0,0,0,0,1607
